ho;VA;sottolineato;V;1
sottolineato;V;alcuni;DI;1
alcuni;DI;aspetti;S;1
aspetti;S;a;E;1
forse;B;non;BN;1
non;BN;avete;VA;1
avete;VA;pensato;V;1
pensato;V;che;CS;1
invece;B;diventano;V;1
diventano;V;molto;B;1
molto;B;importanti;A;1
importanti;A;quando;CS;1
quando;CS;cerchiamo;V;1
usare;V;questo;DD;1
cartesiano;A;per;E;1
rappresentare;V;dei;E+RD;1
dati;S;l'esempio;V;1
l'esempio;V;il;RD;1
il;RD;seguente;A;1
seguente;A;immaginiamo;V;1
immaginiamo;V;di;E;1
domini;S;uno;RI;1
uno;RI;lo;PC;1
lo;PC;chiamiamo;V;1
chiamiamo;V;dominio;S;1
string;S;e;CC;1
e;CC;l'altro;B;1
l'altro;B;dominio;S;1
dominio;S;int;A;1
int;A;dominio;S;1
dominio;S;stringher;S;1
stringher;S;ad;E;1
esempio;S;un;RI;1
una;RI;sequenza;S;1
sequenza;S;di;E;1
certo;A;numero;S;1
di;E;lo;RD;1
lo;RD;chiamo;V;1
chiamo;V;dominio;S;1
string;S;mentre;CS;1
mentre;CS;intel;NO;1
intel;NO;dominio;S;1
dominio;S;degli;E+RD;1
interi;A;bene;S;1
bene;S;mi;PC;1
sottoinsieme;S;dei;E+RD;1
valori;S;del;E+RD;1
string;S;in;E;1
sono;V;tutte;T;1
le;RD;possibili;A;1
possibili;A;stringhe;S;1
stringhe;S;costruite;V;1
costruite;V;su;E;1
su;E;10;N;1
10;N;caratteri;S;1
caratteri;S;che;PR;1
ne;PC;so;V;1
so;V;questo;PD;1
è;V;importante;A;1
importante;A;mi;PC;1
cartesiano;A;usando;V;1
usando;V;due;N;1
string;S;due;N;1
e;CC;viene;V;1
viene;V;fuori;B;1
fuori;B;questo;DD;1
questo;DD;ne;PC;1
ne;PC;prendo;V;1
sottoinsieme;S;lo;PC;1
lo;PC;chiamo;V;1
chiamo;V;partite;V;1
partite;V;quella;DD;1
quella;DD;farino;S;1
farino;S;lì;B;1
lì;B;per;E;1
me;PE;rappresenta;V;1
rappresenta;V;delle;E+RD;1
delle;E+RD;partite;S;1
partite;S;perché;CS;1
perché;CS;ho;VA;1
ho;VA;combinato;V;1
combinato;V;nomi;S;1
di;E;squadre;S;1
squadre;S;con;E;1
con;E;valori;S;1
valori;S;interi;A;1
interi;A;che;CS;1
che;CS;rappresentano;V;1
rappresentano;V;il;RD;1
gol;S;alla;E+RD;1
alla;E+RD;punto;S;1
primo;NO;ho;VA;1
ho;VA;usato;V;1
string;S;ma;CC;1
ma;CC;evidentemente;B;1
evidentemente;B;suppongo;V;1
suppongo;V;che;CS;1
che;CS;venga;VA;1
venga;VA;usato;V;1
diversi;A;perché;CS;1
perché;CS;noi;PE;1
nel;E+RD;calcio;S;1
calcio;S;dire;V;1
stata;V;una;RI;1
una;RI;partita;S;1
partita;S;non;BN;1
è;VA;sufficiente;A;1
sufficiente;A;bisogna;V;1
bisogna;V;anche;B;1
dire;V;qual;PQ;1
ospite;S;quale;E;1
quale;E;la;RD;1
ospitata;V;così;B;1
così;B;come;B;1
io;PE;voglio;VM;1
voglio;VM;indicare;V;1
indicare;V;i;RD;1
i;RD;gol;S;1
gol;S;per;E;1
per;E;fatti;V;1
fatti;V;devo;VM;1
devo;VM;dire;V;1
dire;V;chi;PR;1
chi;PR;li;PC;1
li;PC;ha;VA;1
ha;VA;fatti;V;1
fatti;V;stigol;V;1
stigol;V;quindi;B;1
quindi;B;anche;B;1
anche;B;il;RD;1
in;E;lì;B;1
lì;B;dentro;B;1
dentro;B;è;VA;1
ma;CC;con;E;1
con;E;significati;S;1
significati;S;diversi;A;1
diversi;A;tutto;DI;1
ciò;PD;non;BN;1
non;BN;compare;V;1
compare;V;in;E;1
rappresentazione;S;cioè;CC;1
cioè;CC;questa;DD;1
rappresentazione;S;insiemistica;A;1
insiemistica;A;fatta;V;1
fatta;V;usando;V;1
usando;V;questi;DD;1
questi;DD;domini;S;1
domini;S;è;V;1
ha;VA;qualche;DI;1
qualche;DI;apparenza;S;1
apparenza;S;per;E;1
realtà;S;ma;CC;1
è;V;poca;DI;1
poca;DI;questa;PD;1
questa;PD;apparenza;S;1
apparenza;S;oltretutto;V;1
oltretutto;V;questo;DD;1
oggetto;S;posizionale;S;1
posizionale;S;cioè;B;1
volessi;V;dire;V;1
ospite;S;è;V;1
è;V;nella;E+RD;1
colonna;S;la;RD;1
ospitata;V;e;CC;1
e;CC;nella;E+RD;1
nella;E+RD;seconda;NO;1
seconda;NO;il;RD;1
gol;S;fatti;V;1
fatti;V;dalla;E+RD;1
dalla;E+RD;squadra;S;1
ospite;S;sono;V;1
nella;E+RD;terza;NO;1
terza;NO;il;RD;1
gol;S;fatti;S;1
fatti;S;nella;E+RD;1
nella;E+RD;squadra;S;1
squadra;S;ospitante;A;1
ospitante;A;sono;V;1
nella;E+RD;quarta;NO;1
quarta;NO;sto;V;1
sto;V;specificando;V;1
specificando;V;gli;RD;1
gli;RD;interni;S;1
interni;S;di;E;1
di;E;posizionali;S;1
posizionali;S;il;RD;1
di;E;quei;DD;1
quei;DD;domini;S;1
e;CC;se;CS;1
volessi;V;scrivere;V;1
scrivere;V;un;RI;1
un;RI;qualsiasi;DI;1
qualsiasi;DI;pezzo;S;1
pezzo;S;di;E;1
di;E;operazione;S;1
operazione;S;lo;PC;1
lo;PC;dovrei;NO;1
dovrei;NO;scrivere;V;1
termini;S;posizionali;A;1
posizionali;A;ad;E;1
esempio;S;trovami;V;1
trovami;V;tutti;T;1
la;RD;juventus;S;1
juventus;S;è;VA;1
stata;V;squadra;S;1
ospitata;V;cosa;S;1
cosa;S;dovrei;VM;1
dovrei;VM;scrivere;V;1
scrivere;V;cercami;S;1
2;N;le;RD;1
scritto;V;juve;S;1
juve;S;cercami;S;1
2;N;allora;B;1
oggetto;S;questo;DD;1
cartesiano;B;associato;V;1
associato;V;solo;B;1
alla;E+RD;logica;S;1
logica;S;degli;E+RD;1
insiemi;S;non;BN;1
bene;B;per;E;1
le;RD;nostre;AP;1
nostre;AP;non;BN;1
bene;B;perché;CS;1
perché;CS;anche;B;1
se;CS;rudimentalmente;B;1
rudimentalmente;B;ci;PC;1
ci;PC;garantisce;V;1
garantisce;V;alcune;DI;1
alcune;DI;cose;S;1
cose;S;ci;PC;1
ci;PC;troviamo;V;1
troviamo;V;fra;E;1
poco;PI;è;V;1
è;V;povero;A;1
povero;A;allora;B;1
relazionale;A;che;DQ;1
cosa;S;costruisce;V;1
costruisce;V;delle;E+RD;1
funzioni;S;che;CS;1
che;CS;associano;V;1
associano;V;i;RD;1
domini;S;a;E;1
a;E;dei;RI;1
dei;RI;nomi;S;1
nomi;S;quindi;B;1
quindi;B;noi;PE;1
non;BN;usiamo;V;1
usiamo;V;semplicemente;B;1
semplicemente;B;il;RD;1
stringa;S;ma;CC;1
ma;CC;usiamo;V;1
usiamo;V;il;RD;1
per;E;ogni;DI;1
ogni;DI;uso;S;1
uso;S;di;E;1
dominio;S;mi;PC;1
mi;PC;invento;V;1
invento;V;una;RI;1
gli;PC;dà;V;1
dà;V;un;RI;1
nome;S;questa;DD;1
questa;DD;coppia;S;1
coppia;S;la;RD;1
la;RD;chiamo;S;1
chiamo;S;attributo;V;1
l'attributo;A;è;V;1
dominio;S;trasformato;V;1
trasformato;V;nel;E+RD;1
suo;AP;significato;S;1
significato;S;da;E;1
da;E;una;N;1
una;N;funzione;S;1
funzione;S;il;RD;1
nome;S;ok;A;1
ok;A;quindi;B;1
quindi;B;quell;S;1
quell;S;`;X;1
oggetto;S;che;CS;1
che;CS;prima;B;1
prima;B;era;V;1
era;V;un;RI;1
cartesiano;A;diventa;V;1
diventa;V;qualcosa;PI;1
di;E;diverso;A;1
diverso;A;profondamente;B;1
profondamente;B;diverso;A;1
diverso;A;perché;CS;1
perché;CS;associa;V;1
associa;V;all;S;1
domini;S;delle;E+RD;1
tutte;PI;l'una;DI;1
l'una;DI;diversa;A;1
diversa;A;dall;S;1
altra;A;quindi;B;1
quindi;B;quando;CS;1
costruisco;V;questo;DD;1
è;V;18;N;1
18;N;domini;S;1
domini;S;posso;VM;1
posso;VM;riusare;V;1
riusare;V;lo;RD;1
stesso;A;2000;N;1
2000;N;più;B;1
più;B;volte;S;1
ma;CC;devo;VM;1
usare;V;8;N;1
8;N;funzioni;S;1
di;E;denominazione;S;1
denominazione;S;diversa;A;1
diversa;A;le;RD;1
le;RD;chiamo;V;1
chiamo;V;attributi;S;1
punto;S;quel;DD;1
quel;DD;mio;AP;1
mio;AP;oggetto;S;1
oggetto;S;vi;PC;1
vi;PC;costruisce;V;1
una;RI;quella;PD;1
senso;S;relazionale;A;1
su;E;due;N;1
domini;S;ma;CC;1
a;E;4;N;1
4;N;attributi;S;1
scegliendo;V;opportunamente;B;1
opportunamente;B;queste;PD;1
queste;PD;funzioni;S;1
di;E;ridenominazione;S;1
ridenominazione;S;io;PE;1
significato;S;esplicito;A;1
esplicito;A;all;E+RD;1
uso;S;che;PR;1
che;PR;faccio;V;1
faccio;V;degli;RI;1
degli;RI;dei;E+RD;1
domini;S;ecco;B;1
ecco;B;la;RD;1
la;RD;vera;A;1
vera;A;differenza;S;1
differenza;S;esplicitare;V;1
esplicitare;V;il;RD;1
ruolo;S;il;RD;1
do;SP;all;E+RD;1
dati;S;il;RD;1
stringa;S;il;RD;1
il;RD;medesimo;A;1
medesimo;A;però;B;1
però;B;viene;VA;1
diversi;A;uno;PI;1
uno;PI;per;E;1
indicare;V;qui;B;1
qui;B;è;VA;1
è;VA;chiamata;V;1
chiamata;V;a;E;1
a;E;casa;S;1
casa;S;la;RD;1
squadra;S;che;PR;1
gioca;V;in;E;1
una;RI;gara;S;1
gara;S;la;RD;1
ospitata;V;quella;PD;1
gioca;V;fuori;B;1
fuori;B;li;PC;1
li;PC;chiamo;V;1
chiamo;V;così;B;1
così;B;così;B;1
come;CS;reti;S;1
reti;S;casi;S;1
casi;S;e;CC;1
e;CC;reti;S;1
reti;S;fuori;E;1
fuori;E;allora;B;1
allora;B;cosa;PQ;1
è;VA;cambiato;V;1
cambiato;V;e;CC;1
che;PR;cosa;PQ;1
è;VA;rimasto;V;1
rimasto;V;è;VA;1
è;VA;cambiata;V;1
cambiata;V;il;RD;1
notazione;S;non;BN;1
è;VA;posizionale;A;1
posizionale;A;cioè;CC;1
cioè;CC;io;PE;1
io;PE;ve;PC;1
l'ho;NO;disegnato;V;1
disegnato;V;in;E;1
modo;S;casa;S;1
casa;S;fuori;E;1
fuori;E;reti;S;1
reti;S;casa;S;1
casa;S;reti;S;1
reti;S;fuori;B;1
fuori;B;ma;CC;1
voi;PE;per;E;1
per;E;mutate;V;1
mutate;V;i;RD;1
i;RD;nomi;S;1
di;E;sopra;B;1
sopra;B;ottenete;V;1
ottenete;V;la;RD;1
stessa;A;informazione;S;1
informazione;S;giusto;A;1
cartesiano;A;abbiamo;VA;1
visto;V;prima;B;1
che;CS;di;E;1
due;N;non;BN;1
uno;RI;se;S;1
se;S;invece;B;1
invece;B;ora;B;1
ora;B;su;B;1
su;B;questo;DD;1
questo;DD;cartesiano;B;1
cartesiano;B;introduciamo;V;1
introduciamo;V;le;RD;1
le;RD;funzioni;S;1
funzioni;S;nome;S;1
nome;S;dal;E+RD;1
vista;S;del;E+RD;1
significato;S;è;V;1
irrilevante;A;l'ordine;S;1
l'ordine;S;con;E;1
cui;PR;citiamo;V;1
citiamo;V;gli;RD;1
gli;RD;in;E;1
oggetto;S;dire;V;1
dire;V;casa;S;1
casa;S;fuori;B;1
fuori;B;o;CC;1
o;CC;fuori;B;1
fuori;B;casa;S;1
cosa;S;perché;B;1
perché;B;abbiamo;VA;1
abbiamo;VA;spostato;V;1
spostato;V;la;RD;1
la;RD;posizione;S;1
posizione;S;del;E+RD;1
dominio;S;l'abbiamo;V;1
l'abbiamo;V;sostituita;A;1
sostituita;A;con;E;1
significato;S;dell;E+RD;1
quindi;B;queste;DD;1
queste;DD;funzioni;S;1
chiamiamo;V;attributo;V;1
attributo;V;eliminano;V;1
eliminano;V;la;RD;1
notazione;S;posizionale;A;1
posizionale;A;della;E+RD;1
della;E+RD;accezione;S;1
accezione;S;puramente;B;1
puramente;B;matematica;S;1
matematica;S;della;E+RD;1
relazione;S;relazione;S;1
matematica;S;e;CC;1
e;CC;introducono;V;1
introducono;V;uno;PI;1
dei;E+RD;principi;S;1
principi;S;del;E+RD;1
e;CC;cioè;B;1
che;CS;l'ordine;SP;1
cui;PR;cito;V;1
cito;V;gli;RD;1
ha;V;il;RD;1
il;RD;minimo;A;1
minimo;A;significato;S;1
significato;S;ma;CC;1
ma;CC;allora;B;1
allora;B;cosa;B;1
cosa;B;sono;V;1
sono;V;questi;DD;1
questi;DD;oggetti;S;1
oggetti;S;sono;VA;1
sono;VA;delle;E+RD;1
tabelle;S;o;CC;1
o;CC;delle;E+RD;1
relazioni;S;perché;CS;1
se;CS;vuole;VM;1
vuole;VM;guardate;V;1
guardate;V;no;BN;1
no;BN;a;E;1
a;E;quest;S;1
quest;S;`;X;1
`;X;ora;S;1
ora;S;tabella;S;1
tabella;S;mista;V;1
mista;V;a;E;1
a;E;prendere;V;1
il;RD;giro;S;1
giro;S;processore;S;1
processore;S;tutto;PI;1
tutto;PI;sto;V;1
sto;V;ambaradan;A;1
ambaradan;A;ma;CC;1
realtà;S;è;V;1
una;RI;le;RD;1
colonne;S;con;E;1
nome;S;nelle;E+RD;1
nelle;E+RD;colonne;S;1
colonne;S;la;RD;1
risposta;S;ovviamente;B;1
ovviamente;B;è;V;1
no;BN;dovresti;VM;1
dovresti;VM;intuirlo;V+PC;1
intuirlo;V+PC;innanzitutto;B;1
innanzitutto;B;alla;E+RD;1
alla;E+RD;tabella;S;1
rappresentare;V;una;RI;1
questo;DD;evidentemente;B;1
evidentemente;B;così;CC;1
così;CC;però;B;1
però;B;ripeto;V;1
ripeto;V;l'ordinamento;S;1
l'ordinamento;S;tra;E;1
tra;E;le;RD;1
colonne;S;l'abbiamo;V;1
l'abbiamo;V;già;B;1
detto;A;è;V;1
irrilevante;A;ma;CC;1
tabella;S;no;BN;1
no;BN;provate;V;1
a;E;scrivere;V;1
excel;S;a;E;1
rappresentare;V;questo;DD;1
oggetto;S;in;E;1
excel;S;con;E;1
tabella;S;excel;A;1
excel;A;anche;B;1
se;CS;vi;PC;1
vi;PC;fa;V;1
fa;V;dare;V;1
nome;S;alle;E+RD;1
alle;E+RD;colonne;S;1
in;E;prima;NO;1
prima;NO;istanza;S;1
istanza;S;considera;V;1
considera;V;le;RD;1
colonne;S;come;E;1
un;RI;xy;NO;1
xy;NO;se;CS;1
voi;PE;volete;V;1
volete;V;fare;V;1
fare;V;riferimento;S;1
oggetto;S;dovete;VM;1
dovete;VM;farlo;V+PC;1
farlo;V+PC;mediante;E;1
suo;AP;poi;B;1
realtà;S;cala;V;1
cala;V;di;E;1
di;E;tutti;PI;1
tutti;PI;ma;CC;1
ma;CC;sostanzialmente;B;1
sostanzialmente;B;è;V;1
così;B;tanto;CS;1
tanto;CS;è;V;1
che;CS;chi;PR;1
chi;PR;ha;VA;1
ha;VA;scritto;V;1
scritto;V;excel;S;1
excel;S;ha;VA;1
ha;VA;dovuto;VM;1
dovuto;VM;immaginare;V;1
immaginare;V;tutte;T;1
le;RD;componenti;S;1
componenti;S;di;E;1
di;E;software;S;1
software;S;per;E;1
voi;PE;girate;V;1
girate;V;non;BN;1
ho;VA;sempre;B;1
sempre;B;fatte;V;1
fatte;V;taglia;V;1
taglia;V;incolla;V;1
incolla;V;di;E;1
due;N;colonne;S;1
excel;S;le;RD;1
le;RD;formule;S;1
formule;S;continuano;V;1
continuano;V;a;E;1
a;E;funzionare;V;1
funzionare;V;ma;CC;1
altro;A;paio;S;1
paio;S;di;E;1
di;E;il;RD;1
il;RD;discorso;S;1
discorso;S;è;V;1
è;V;che;PR;1
li;PC;avete;V;1
avete;V;una;RI;1
una;RI;notazione;S;1
notazione;S;posizionale;S;1
posizionale;S;in;E;1
voi;PE;mettete;V;1
mettete;V;nella;E+RD;1
colonna;S;qualcosa;PI;1
qualcosa;PI;è;V;1
quello;PD;nella;E+RD;1
relazione;S;no;BN;1
no;BN;nella;E+RD;1
sappiamo;V;e;CC;1
che;CS;tutto;PI;1
tutto;PI;è;VA;1
costruito;V;sulla;E+RD;1
dei;E+RD;nomi;S;1
nomi;S;degli;E+RD;1
attributi;S;l'ordinamento;A;1
l'ordinamento;A;delle;E+RD;1
righe;S;è;V;1
irrilevante;A;nella;E+RD;1
è;V;in;E;1
tabella;S;la;RD;1
essere;VA;ordinato;V;1
ordinato;V;non;BN;1
non;BN;ordinata;V;1
nostro;AP;modello;V;1
modello;V;l'ordinamento;S;1
l'ordinamento;S;delle;E+RD;1
delle;E+RD;truppe;S;1
truppe;S;non;BN;1
ha;VA;mai;B;1
mai;B;alcun;DI;1
alcun;DI;significato;S;1
quindi;B;possiamo;VM;1
possiamo;VM;dare;V;1
dare;V;dei;E+RD;1
vincoli;S;una;RI;1
tabella;S;rappresenta;V;1
rappresenta;V;una;RI;1
relazione;S;se;S;1
se;S;tutte;T;1
righe;S;sono;V;1
loro;PE;ma;CC;1
una;RI;qualsiasi;A;1
qualsiasi;A;tabella;S;1
tabella;S;questo;PD;1
è;VA;come;B;1
come;B;potete;VM;1
potete;VM;prendere;V;1
tabella;S;copiate;A;1
copiate;A;le;RD;1
righe;S;mettete;V;1
mettete;V;sotto;E;1
sotto;E;chiave;S;1
chiave;S;sulla;E+RD;1
sulla;E+RD;tabella;S;1
tabella;S;lunga;A;1
lunga;A;il;RD;1
il;RD;doppio;A;1
doppio;A;quella;PD;1
quella;PD;è;V;1
una;RI;oltretutto;B;1
oltretutto;B;su;E;1
questo;DD;torniamo;V;1
torniamo;V;fra;E;1
essere;V;che;CS;1
abbiate;VA;non;BN;1
lo;PC;vediamo;V;1
vediamo;V;dopo;E;1
dopo;E;le;RD;1
le;RD;celle;S;1
celle;S;che;PR;1
a;E;loro;PE;1
loro;PE;volta;V;1
volta;V;solo;B;1
solo;B;delle;E+RD;1
tabelle;S;per;E;1
per;E;dirla;V+PC;1
dirla;V+PC;così;B;1
così;B;cioè;B;1
cioè;B;delle;E+RD;1
delle;E+RD;strutture;S;1
strutture;S;identificate;V;1
identificate;V;che;CS;1
invece;B;nel;E+RD;1
nel;E+RD;modo;S;1
modo;S;con;E;1
relazioni;S;non;BN;1
esiste;V;quindi;B;1
quindi;B;semplificandoci;V+PC;1
semplificandoci;V+PC;la;RD;1
la;RD;vita;S;1
vita;S;io;PE;1
relazione;S;così;B;1
come;CS;ve;PC;1
ve;PC;l'ho;V;1
l'ho;V;definita;V;1
definita;V;può;VM;1
essere;VA;rappresentata;V;1
rappresentata;V;con;E;1
tabella;S;ma;CC;1
ma;CC;presa;V;1
presa;V;una;RI;1
è;VA;detto;A;1
detto;A;che;CS;1
sia;V;una;RI;1
relazione;S;anzi;B;1
anzi;B;quasi;B;1
quasi;B;mai;B;1
mai;B;poi;B;1
poi;B;gli;PC;1
gli;PC;ho;VA;1
detto;V;poco;B;1
fa;B;il;RD;1
relazionale;A;basato;A;1
basato;A;sul;E+RD;1
sul;E+RD;lavoro;S;1
lavoro;S;questo;DD;1
cosa;S;significa;V;1
significa;V;significa;V;1
significa;V;come;CS;1
come;CS;vi;PC;1
ho;VA;anticipato;V;1
anticipato;V;poco;B;1
fa;V;e;CC;1
ritorniamo;V;su;B;1
su;B;questa;DD;1
adesso;B;leggiamo;V;1
leggiamo;V;questo;DD;1
questo;DD;schema;S;1
schema;S;come;E;1
come;E;tre;N;1
tre;N;relazioni;S;1
relazioni;S;formalmente;B;1
formalmente;B;da;E;1
da;E;cosa;PQ;1
relazione;S;una;RI;1
distinto;V;in;E;1
in;E;tutta;T;1
dati;S;allora;B;1
allora;B;se;CS;1
dbms;S;gestisce;V;1
gestisce;V;piu;A;1
piu;A;basi;S;1
basi;S;dati;V;1
dati;V;quindi;B;1
quindi;B;a;E;1
a;E;più;DI;1
più;DI;stima;S;1
stima;S;globali;A;1
globali;A;da;E;1
gestire;V;in;E;1
oggetto;S;è;VA;1
è;VA;dato;V;1
dato;V;dal;E+RD;1
nome;S;del;E+RD;1
del;E+RD;suo;AP;1
schema;S;esterno;A;1
esterno;A;dal;E+RD;1
oggetto;S;quindi;B;1
qui;B;si;PC;1
è;V;diversa;A;1
diversa;A;come;CS;1
come;CS;nome;S;1
nome;S;da;E;1
da;E;tutti;T;1
altri;A;all;S;1
interno;S;del;E+RD;1
stiamo;VA;considerando;V;1
considerando;V;per;E;1
fare;V;l'esempio;A;1
l'esempio;A;la;RD;1
studenti;S;qui;B;1
qui;B;parte;S;1
database;S;di;E;1
produzione;S;si;PC;1
si;PC;chiamerà;V;1
chiamerà;V;produzione;S;1
produzione;S;punto;S;1
punto;S;studenti;S;1
realtà;S;vedremo;V;1
è;V;proprio;B;1
proprio;B;così;B;1
così;B;quando;CS;1
quando;CS;usiamo;V;1
usiamo;V;dbms;S;1
ma;CC;a;E;1
concettuale;A;dico;V;1
dico;V;se;CS;1
database;S;relazionale;A;1
relazionale;A;quindi;B;1
di;E;database;S;1
database;S;tutte;T;1
hanno;V;schemi;S;1
schemi;S;diversi;A;1
diversi;A;cioè;B;1
cioè;B;hanno;V;1
nomi;S;diversi;A;1
diversi;A;poi;B;1
poi;B;dentro;B;1
relazione;S;tutti;T;1
attributi;S;hanno;V;1
nomi;S;diversi;DI;1
perché;S;li;PC;1
li;PC;abbiamo;VA;1
abbiamo;VA;costruiti;V;1
costruiti;V;così;B;1
così;B;detto;A;1
detto;A;questo;PD;1
questo;PD;se;CS;1
se;CS;guardiamo;V;1
guardiamo;V;queste;PD;1
queste;PD;tre;N;1
tre;N;istanze;S;1
di;E;la;RD;1
studenti;S;la;RD;1
esame;S;la;RD;1
relazione;S;corsi;S;1
corsi;S;sappiamo;V;1
sappiamo;V;qui;B;1
è;V;scritto;V;1
scritto;V;ma;CC;1
ma;CC;da;E;1
parte;S;sarà;VA;1
sarà;VA;stato;VA;1
stato;VA;scritto;V;1
scritto;V;nello;E+RD;1
e;CC;l'attributo;A;1
l'attributo;A;studente;S;1
studente;S;sono;VA;1
sono;VA;stati;VA;1
stati;VA;costruiti;V;1
costruiti;V;sullo;E+RD;1
dominio;S;ok;CC;1
ok;CC;qualcuno;PI;1
qualcuno;PI;deve;VM;1
deve;VM;dirmelo;V+PC;1
dirmelo;V+PC;se;CS;1
così;B;è;V;1
è;V;se;CS;1
posso;V;confrontare;V;1
confrontare;V;tra;E;1
righe;S;tuple;A;1
tuple;A;di;E;1
di;E;queste;PD;1
queste;PD;due;N;1
relazioni;S;utilizzando;V;1
utilizzando;V;un;RI;1
qualsiasi;A;operatore;S;1
operatore;S;di;E;1
di;E;confronto;S;1
confronto;S;fra;E;1
quindi;B;non;BN;1
sto;V;confrontando;V;1
confrontando;V;mele;A;1
mele;A;con;E;1
con;E;pere;BN;1
pere;BN;lo;PC;1
lo;PC;sto;VA;1
sto;VA;confrontando;V;1
confrontando;V;string;S;1
con;E;reali;A;1
reali;A;sono;V;1
sicuro;A;che;CS;1
quindi;B;posso;VM;1
posso;VM;pormi;V+PC;1
pormi;V+PC;il;RD;1
problema;S;lo;RD;1
lo;RD;studente;S;1
studente;S;di;E;1
matricola;S;3456;N;1
3456;N;dove;B;1
dove;B;compare;V;1
compare;V;negli;E+RD;1
negli;E+RD;esami;S;1
esami;S;beh;B;1
beh;B;lo;PC;1
lo;PC;vado;V;1
a;E;cercare;V;1
cercare;V;in;E;1
in;E;esprimo;S;1
esprimo;S;per;E;1
maniera;S;propria;AP;1
propria;AP;nel;E+RD;1
nel;E+RD;attributo;V;1
attributo;V;studente;S;1
studente;S;della;E+RD;1
relazione;S;esangue;V;1
esangue;V;quindi;B;1
me;PE;quel;DD;1
quel;DD;disegnino;S;1
disegnino;S;e;CC;1
e;CC;blu;S;1
blu;S;lì;B;1
lì;B;capiremo;S;1
capiremo;S;essere;V;1
funzione;S;un;RI;1
`;NO;operazione;S;1
operazione;S;di;E;1
di;E;joint;A;1
joint;A;più;B;1
più;B;amanti;S;1
amanti;S;è;V;1
sono;VA;definite;V;1
definite;V;hanno;V;1
hanno;V;due;N;1
attributi;S;diversi;A;1
diversi;A;definiti;V;1
essere;VA;correlate;V;1
correlate;V;fra;E;1
loro;PE;sulla;E+RD;1
base;S;dello;E+RD;1
valore;S;quindi;B;1
quindi;B;nel;E+RD;1
che;CS;uno;RI;1
ha;V;una;RI;1
determinata;A;matricola;S;1
matricola;S;abbia;VA;1
abbia;VA;sostenuto;V;1
sostenuto;V;uno;PI;1
uno;PI;più;DI;1
più;DI;esami;S;1
esami;S;è;VA;1
rappresentata;V;dal;E+RD;1
dal;E+RD;fatto;S;1
da;E;una;RI;1
chiama;V;matricola;S;1
presente;A;anche;B;1
anche;B;da;E;1
altra;PI;parte;V;1
parte;V;laddove;CS;1
questo;DD;attributo;V;1
attributo;V;si;PC;1
studente;S;sembra;V;1
sembra;V;una;RI;1
cosa;PQ;da;E;1
da;E;poco;B;1
poco;B;ma;CC;1
invece;B;tra;E;1
virgolette;S;una;RI;1
una;RI;bomba;S;1
bomba;S;questa;DD;1
cosa;S;qui;B;1
qui;B;perché;CS;1
per;E;rendere;V;1
rendere;V;estremamente;B;1
estremamente;B;facile;A;1
facile;A;quindi;B;1
quindi;B;efficace;A;1
efficace;A;lavorare;V;1
lavorare;V;con;E;1
relazionali;A;perché;CS;1
chi;PR;progetta;V;1
progetta;V;e;CC;1
e;CC;chi;PQ;1
chi;PQ;programma;S;1
programma;S;non;BN;1
ha;V;bisogno;S;1
di;E;tenere;V;1
tenere;V;conto;S;1
conto;S;di;E;1
di;E;puntatore;S;1
puntatore;S;destra;A;1
destra;A;sinistra;S;1
sinistra;S;può;VM;1
può;VM;veramente;B;1
veramente;B;si;PC;1
si;PC;ragionare;V;1
ragionare;V;sul;E+RD;1
sul;E+RD;significato;S;1
significato;S;guarda;V;1
guarda;V;che;PR;1
matricola;S;nella;E+RD;1
studenti;S;è;V;1
cosa;S;di;E;1
di;E;studente;S;1
studente;S;nella;E+RD;1
esame;S;quindi;B;1
quindi;B;io;PE;1
posso;V;creare;V;1
creare;V;vedremo;V;1
vedremo;V;gli;RD;1
operatori;S;dei;E+RD;1
logici;A;che;PR;1
dice;V;trovami;V;1
trovami;V;tutte;T;1
le;RD;tube;S;1
tube;S;della;E+RD;1
uguali;A;allea;V;1
allea;V;a;E;1
a;E;quelle;PD;1
quelle;PD;di;E;1
di;E;esame;S;1
esame;S;su;E;1
su;E;studente;S;1
studente;S;faccio;V;1
faccio;V;né;CC;1
né;CC;cui;DR;1
cui;DR;john;S;1
john;S;come;E;1
come;E;questa;PD;1
questa;PD;è;VA;1
è;VA;l'alternativa;V;1
l'alternativa;V;un;RI;1
reticolare;V;costruirebbe;V;1
costruirebbe;V;lo;RD;1
stesso;A;insieme;E;1
dati;S;con;E;1
con;E;tre;N;1
tre;N;record;S;1
record;S;sexy;A;1
sexy;A;chiamano;V;1
chiamano;V;così;B;1
così;B;nel;E+RD;1
quale;PR;uno;PI;1
dei;E+RD;record;S;1
record;S;set;S;1
set;S;contiene;V;1
contiene;V;esplicitamente;B;1
esplicitamente;B;dei;E+RD;1
puntatori;S;per;E;1
cui;PR;laddove;CS;1
laddove;CS;noi;PE;1
noi;PE;avevamo;V;1
avevamo;V;il;RD;1
valore;S;dentro;B;1
dentro;B;l'attributo;V;1
l'attributo;V;studente;S;1
studente;S;in;E;1
in;E;nella;E+RD;1
esame;S;in;E;1
questo;DD;record;S;1
record;S;7;N;1
7;N;relazionale;A;1
relazionale;A;o;CC;1
o;CC;un;RI;1
